MovieID,MovieName,RunTime,ReleaseDate,Language,Rating,Vote_count,Plot,Poster,ImdbID
12155,"Alice in Wonderland",108,2010-03-04,English,5.90,1243,"Alice, an unpretentious and individual 19-year-old, is betrothed to a dunce of an English nobleman. At her engagement party, she escapes the crowd to consider whether to go through with the marriage and falls down a hole in the garden after spotting an unusual rabbit. Arriving in a strange and surreal place called 'Underland,' she finds herself in a world that resembles the nightmares she had as a child, filled with talking animals, villainous queens and knights, and frumious bandersnatches. Alice realizes that she is there for a reason--to conquer the horrific Jabberwocky and restore the rightful queen to her throne.",http://ia.media-imdb.com/images/M/MV5BMTMwNjAxMTc0Nl5BMl5BanBnXkFtZTcwODc3ODk5Mg@@._V1_SX300.jpg,tt1014759
12192,Pathology,93,2008-04-11,English,5.60,12,"A group of medical students devise a deadly game: to see which one of them can commit the perfect murder.",http://ia.media-imdb.com/images/M/MV5BMTkzMTI1NzYyMV5BMl5BanBnXkFtZTcwODkyMTM2MQ@@._V1_SX300.jpg,tt0964539
12405,"Slumdog Millionaire",120,2008-11-12,English,6.90,480,"The story of the life of an impoverished Indian teen Jamal Malik, who becomes a contestant on the Hindi version of ""Who Wants to be A Millionaire?"", wins, and is then suspected of cheating.",http://ia.media-imdb.com/images/M/MV5BMTU2NTA5NzI0N15BMl5BanBnXkFtZTcwMjUxMjYxMg@@._V1_SX300.jpg,tt1010048
12437,"Underworld: Rise of the Lycans",92,2009-01-23,English,6.10,536,"A prequel to the first two Underworld films, this fantasy explains the origins of the feud between the Vampires and the Lycans. Aided by his secret love, Sonja, courageous Lucian leads the Lycans in battle against brutal Vampire king Viktor. Determined to break the king's enslavement of his people, Lucian faces off against the Death Dealer army in a bid for Lycan independence.",http://ia.media-imdb.com/images/M/MV5BMTg1OTU5ODc0MV5BMl5BanBnXkFtZTcwNDYyMDUwMg@@._V1_SX300.jpg,tt0834001
12444,"Harry Potter and the Deathly Hallows: Part 1",146,2010-11-19,English,6.90,1580,"The end begins as Harry, Ron, and Hermione walk away from their last year at Hogwarts to find and destroy the remaining Horcruxes, putting an end to Voldemort's bid for immortality. But with Harry's beloved Dumbledore dead and Voldemort's unscrupulous Death Eaters on the loose, the world is more dangerous than ever.",http://ia.media-imdb.com/images/M/MV5BMTQ2OTE1Mjk0N15BMl5BanBnXkFtZTcwODE3MDAwNA@@._V1_SX300.jpg,tt0926084
12445,"Harry Potter and the Deathly Hallows: Part 2",130,2011-07-07,English,7.20,1769,"In the second installment of the two-part conclusion, Harry and his best friends, Ron and Hermione, continue their quest to vanquish the evil Voldemort once and for all. Just as things begin to look hopeless for the young wizards, Harry discovers a trio of magical objects that endow him with powers to rival Voldemort's formidable skills.",http://ia.media-imdb.com/images/M/MV5BMTY2MTk3MDQ1N15BMl5BanBnXkFtZTcwMzI4NzA2NQ@@._V1_SX300.jpg,tt1201607
12573,"A Serious Man",105,2009-10-02,English,6.60,30,"A Serious Man is the story of an ordinary man's search for clarity in a universe where Jefferson Airplane is on the radio and F-Troop is on TV. It is 1967, and Larry Gopnik, a physics professor at a quiet Midwestern university, has just been informed by his wife Judith that she is leaving him. She has fallen in love with one of his more pompous acquaintances Sy Ableman.",http://ia.media-imdb.com/images/M/MV5BMjAwODUxMjA0M15BMl5BanBnXkFtZTcwNjIyMzY3Mg@@._V1_SX300.jpg,tt1019452
13053,Bolt,96,2008-11-21,English,6.00,421,"Bolt is the star of the biggest show in Hollywood. The only problem is, he thinks the whole thing is real. When the super dog is accidentally shipped to New York City and separated from Penny, his beloved co-star and owner, Bolt springs into action to find his way home. Together with hilarious new sidekick Rhino, Bolt's #1 fan, and a street-smart cat named Mittens, Bolt sets off on an amazing journey where he discovers he doesn't need super powers to be a hero.",http://ia.media-imdb.com/images/M/MV5BNDQyNDE5NjQ1N15BMl5BanBnXkFtZTcwMDExMTAwMg@@._V1_SX300.jpg,tt0397892
13179,"Tinker Bell",78,2008-10-27,English,6.30,39,"Journey into the secret world of Pixie Hollow and hear Tinker Bell speak for the very first time as the astonishing story of Disney's most famous fairy is finally revealed in the all-new motion picture ""Tinker Bell.""",http://ia.media-imdb.com/images/M/MV5BMjA4NTQzMDQ2MV5BMl5BanBnXkFtZTcwNzQwODQ2MQ@@._V1_SX300.jpg,tt0823671
13475,"Star Trek",127,2009-05-07,English,7.20,2045,"The fate of the galaxy rests in the hands of bitter rivals. One, James Kirk, is a delinquent, thrill-seeking Iowa farm boy. The other, Spock, a Vulcan, was raised in a logic-based society that rejects all emotion. As fiery instinct clashes with calm reason, their unlikely but powerful partnership is the only thing capable of leading their crew through unimaginable danger, boldly going where no one has gone before. The human adventure has begun again.",http://ia.media-imdb.com/images/M/MV5BMjE5NDQ5OTE4Ml5BMl5BanBnXkFtZTcwOTE3NDIzMw@@._V1_SX300.jpg,tt0796366
13804,"Fast & Furious",107,2009-03-11,English,6.20,896,"When a crime brings them back to L.A., fugitive ex-con Dom Toretto reignites his feud with agent Brian O'Conner. But as they are forced to confront a shared enemy, Dom and Brian must give in to an uncertain new trust if they hope to outmaneuver him. And the two men will find the best way to get revenge: push the limits of what's possible behind the wheel.",http://ia.media-imdb.com/images/M/MV5BMTQwNDA2MTg3Nl5BMl5BanBnXkFtZTcwNTg3MzIyMg@@._V1_SX300.jpg,tt1013752
13995,"Captain America",97,1990-12-14,English,6.60,14,"During World War II, a brave, patriotic American Soldier undergoes experiments to become a new supersoldier, ""Captain America."" Racing to Germany to sabotage the rockets of Nazi baddie ""Red Skull"", Captain America winds up frozen until the 1990s. He reawakens to find that the Red Skull has changed identities and is now planning to kidnap the President of the United States.",N/A,tt0103923
14160,Up,96,2009-09-30,English,7.10,1801,"After a lifetime of dreaming of traveling the world, 78-year-old homebody Carl flies away on an unbelievable adventure with Russell, an 8-year-old Wilderness Explorer, unexpectedly in tow. Together, the unlikely pair embarks on a thrilling odyssey full of jungle beasts and rough terrain.",http://ia.media-imdb.com/images/M/MV5BMTk3NDE2NzI4NF5BMl5BanBnXkFtZTgwNzE1MzEyMTE@._V1_SX300.jpg,tt1049413
14161,2012,158,2009-10-10,English,5.50,2299,"Dr. Adrian Helmsley, part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms, learns that the earth's core is heating up. He warns U.S. President Thomas Wilson that the crust of the earth is becoming unstable and that without proper preparations for saving a fraction of the world's population, the entire race is doomed. Meanwhile, writer Jackson Curtis stumbles on the same information. While the world's leaders race to build ""arks"" to escape the impending cataclysm, Curtis struggles to find a way to save his family. Meanwhile, volcanic eruptions and earthquakes of unprecedented strength wreak havoc around the world.",http://ia.media-imdb.com/images/M/MV5BMTY0MjEyODQzMF5BMl5BanBnXkFtZTcwMTczMjQ4Mg@@._V1_SX300.jpg,tt1190080
14756,"Ip Man",108,2008-12-12,Cantonese,7.20,498,"A semi-biographical account of Yip Man, the first martial arts master to teach the Chinese martial art of Wing Chun. The film focuses on events surrounding Ip that took place in the city of Foshan between the 1930s to 1940s during the Second Sino-Japanese War. Directed by Wilson Yip, the film stars Donnie Yen in the lead role, and features fight choreography by Sammo Hung.",http://ia.media-imdb.com/images/M/MV5BMjE0NDUzMDcyOF5BMl5BanBnXkFtZTcwNzAxMTA2Mw@@._V1_SX300.jpg,tt1220719
14869,"G.I. Joe: The Rise of Cobra",118,2009-08-06,English,5.60,901,"From the Egyptian desert to deep below the polar ice caps, the elite G.I. JOE team uses the latest in next-generation spy and military equipment to fight the corrupt arms dealer Destro and the growing threat of the mysterious Cobra organization to prevent them from plunging the world into chaos.",http://ia.media-imdb.com/images/M/MV5BMTQzMTU1NzQwNl5BMl5BanBnXkFtZTcwNDg4NzMzMw@@._V1_SX300.jpg,tt1046173
15357,"District 13: Ultimatum",101,2009-02-18,French,6.30,55,"Damien and Leito return to District 13 on a mission to bring peace to the troubled sector that is controlled by five different gang bosses, before the city's secret services take drastic measures to solve the problem.",http://ia.media-imdb.com/images/M/MV5BMTUyNjY5MDU4MF5BMl5BanBnXkFtZTcwNDAzNzEwMw@@._V1_SX300.jpg,tt1247640
15512,"Monsters vs Aliens",94,2009-03-26,English,5.70,325,"When Susan Murphy is unwittingly clobbered by a meteor full of outer space gunk on her wedding day, she mysteriously grows to 49-feet-11-inches. The military jumps into action and captures Susan, secreting her away to a covert government compound. She is renamed Ginormica and placed in confinement with a ragtag group of Monsters...",http://ia.media-imdb.com/images/M/MV5BMTY0OTQ3MzE3MV5BMl5BanBnXkFtZTcwMDQyMzMzMg@@._V1_SX300.jpg,tt0892782
16164,Killshot,95,2008-11-13,English,6.30,16,"Beautiful Carmen Colson and her ironworker husband Wayne are placed in the Federal Witness Protection program after witnessing an ""incident"". Thinking they are at last safe, they are targeted by an experienced hit man and a psychopathic young upstart killer.",http://ia.media-imdb.com/images/M/MV5BMTY5NDMxMDAxM15BMl5BanBnXkFtZTcwMjgxMjQyMg@@._V1_SX300.jpg,tt0443559
16186,"Diary of a Mad Black Woman",116,2005-02-25,English,6.30,46,"Charles McCarter and his wife Helen are about to celebrate their 18th-wedding anniversary when Helen comes home to find her clothes packed up in a U-Haul van parked in the driveway. Charles is divorcing Her. Helen moves in with her grandmother Madea, an old woman who doesn't take any lip from anyone. Madea helps Helen through these tough times by showing her what is really important in life.",http://ia.media-imdb.com/images/M/MV5BMTIyOTA1NTg0NV5BMl5BanBnXkFtZTcwMzE2MzgyMQ@@._V1_SX300.jpg,tt0422093
16290,"Jackass 3D",94,2010-10-15,English,6.60,93,"Jackass 3D is a 3-D film and the third movie of the Jackass series. It follows the same premise as the first two movies, as well as the TV series. It is a compilation of various pranks, stunts and skits. Before the movie begins, a brief introduction is made by Beavis and Butt-head explaining the 3D technology behind the movie. The intro features the cast lining up and then being attacked by various objects in slow-motion. The movie marks the 10th anniversary of the franchise, started in 2000.",http://ia.media-imdb.com/images/M/MV5BMjI3NTQ1NTE4OV5BMl5BanBnXkFtZTcwMzEzMzA3NA@@._V1_SX300.jpg,tt1116184
16577,"Astro Boy",94,2009-10-23,English,6.10,107,"Set in futuristic Metro City, Astro Boy is about a young robot with incredible powers created by a brilliant scientist in the image of the son he has lost. Unable to fulfill the grieving man's expectations, our hero embarks on a journey in search of acceptance, experiencing betrayal and a netherworld of robot gladiators, before he returns to save Metro City and reconcile with the father who had rejected him.",http://ia.media-imdb.com/images/M/MV5BMTI5NTEwNTcxMl5BMl5BanBnXkFtZTcwMDEyMTE4Mg@@._V1_SX300.jpg,tt0375568
16710,"Meet the Browns",100,2008-03-21,English,6.70,13,"A single mother living in inner city Chicago, Brenda has been struggling for years to make ends meet and keep her three kids off the street.But when she's laid off with no warning, she starts losing hope for the first time - until a letter arrives announcing the death of a father she's never met.Desperate for any kind of help, Brenda takes her family to Georgia for the funeral. But nothing could have prepared her for the Browns, her father's fun-loving, crass Southern clan. In a small-town world full of long afternoons and country fairs, Brenda struggles to get to know the family she never knew existed...and finds a brand new romance that just might change her life.The story is adapted by Tyler Perry from his stage play ""Meet the Browns."" Perry will portray Madea and Uncle Joe in the film.",http://ia.media-imdb.com/images/M/MV5BMTIyNTgyMjgxMF5BMl5BanBnXkFtZTcwMjc3NzI2MQ@@._V1_SX300.jpg,tt1047494
16781,"Madea's Family Reunion",110,2006-02-24,English,5.70,43,"Based upon Tyler Perry's acclaimed stage production, Madea's Family Reunion continues the adventures of Southern matriarch Madea. She has just been court ordered to be in charge of Nikki, a rebellious runaway, her nieces, Lisa and Vanessa, are suffering relationship trouble, and through it all, she has to organize her family reunion.",http://ia.media-imdb.com/images/M/MV5BMjAwODQxOTI4NV5BMl5BanBnXkFtZTYwNzkwNzY3._V1_SX300.jpg,tt0455612
16869,"Inglourious Basterds",153,2009-08-21,English,7.20,1361,"In Nazi-occupied France during World War II, a group of Jewish-American soldiers known as ""The Basterds"" are chosen specifically to spread fear throughout the Third Reich by scalping and brutally killing Nazis. The Basterds, lead by Lt. Aldo Raine soon cross paths with a French-Jewish teenage girl who runs a movie theater in Paris which is targeted by the soldiers.",http://ia.media-imdb.com/images/M/MV5BMjIzMDI4MTUzOV5BMl5BanBnXkFtZTcwNDY3NjA3Mg@@._V1_SX300.jpg,tt0361748
18126,"Hannah Montana: The Movie",102,2009-04-10,English,6.20,31,"When Miley Stewart (aka pop-star Hannah Montana) gets too caught up in the superstar celebrity lifestyle, her dad decides it's time for a total change of scenery. But sweet nibblets! Miley must trade in all the glitz and glamour of Hollywood for some ol' blue jeans on the family farm in Tennessee, and question if she can be both Miley Stewart and Hannah Montana. With a little help from her friends – and awesome guest stars Taylor Swift, Rascal Flatts and Vanessa Williams – will she figure out whether to choose Hannah or Miley?",http://ia.media-imdb.com/images/M/MV5BMTkxNjUxODY3NF5BMl5BanBnXkFtZTcwMjQyMzMzMg@@._V1_SX300.jpg,tt1114677
18823,"Clash of the Titans",106,2010-04-02,English,5.60,762,"Born of a god but raised as a man, Perseus is helpless to save his family from Hades, vengeful god of the underworld. With nothing to lose, Perseus volunteers to lead a dangerous mission to defeat Hades before he can seize power from Zeus and unleash hell on earth. Battling unholy demons and fearsome beasts, Perseus and his warriors will only survive if Perseus accepts his power as a god, defies fate and creates his own destiny.",http://ia.media-imdb.com/images/M/MV5BMTYxNjg4MzU5OV5BMl5BanBnXkFtZTcwOTA3NTUwMw@@._V1_SX300.jpg,tt0800320
