MovieID,MovieName,RunTime,ReleaseDate,Language,Rating,Vote_count,Plot,Poster
32261,Scandal,115,1989-03-03,English,6.10,8,"An English bon-vivant osteopath is enchanted with a young exotic dancer and invites her to live with him. He serves as friend and mentor, and through his contacts and parties she and her friend meet and date members of the Conservative Party. Eventually a scandal occurs when her affair with the Minister of War goes public, threatening their lifestyles and their freedom.",NULL
34584,"The NeverEnding Story",NULL,1984-04-05,NULL,6.60,159,NULL,NULL
34673,"Language of Love",95,2004-01-01,svenska,0.00,0,"Kärlekens språk is a 2004 Swedish sex educational film directed by Anders Lennberg. ""Language of Love"" is ​​a show for night owls, which gives details of sex, problems with impotence, venereal diseases, etc..., with detailed demonstrations.  The title is a reference to the 1969 sex educational film ""Ur kärlekens språk"".",NULL
35791,"Resident Evil: Afterlife",97,2010-09-10,English,5.80,494,"In a world ravaged by a virus infection, turning its victims into the Undead, Alice continues on her journey to find survivors and lead them to safety. Her deadly battle with the Umbrella Corporation reaches new heights, but Alice gets some unexpected help from an old friend. A new lead that promises a safe haven from the Undead takes them to Los Angeles, but when they arrive the city is overrun by thousands of Undead - and Alice and her comrades are about to step into a deadly trap.",NULL
36557,"Casino Royale",144,2006-11-15,English,6.80,1491,"James Bond goes on his first ever mission as a 00. Le Chiffre is a banker to the world's terrorists. He is participating in a poker game at Montenegro, where he must win back his money, in order to stay safe among the terrorist market. The boss of MI6, known simply as M sends Bond, along with Vesper Lynd to attend this game and prevent Le Chiffre from winning. Bond, using help from Felix Leiter, Mathis and having Vesper pose as his wife, enters the most important poker game in his already dangerous career. But if Bond defeats Le Chiffre, will he and Vesper Lynd remain safe?",NULL
36657,X-Men,104,2000-07-14,English,6.40,1603,"Two mutants, Rogue and Wolverine, come to a private academy for their kind whose resident superhero team, the X-Men, must oppose a terrorist organization with similar powers.",NULL
36658,"X2: X-Men United",133,2003-04-27,English,6.30,969,"Professor Charles Xavier and his team of genetically gifted superheroes face a rising tide of anti-mutant sentiment led by Col. William Stryker in this sequel to the Marvel Comics-based blockbuster X-Men. Storm, Wolverine and Jean Grey must join their usual nemeses Magneto and Mystique to unhinge Stryker's scheme to exterminate all mutants.",NULL
36668,"X-Men: The Last Stand",104,2006-05-26,English,6.10,1316,"When a cure is found to treat mutations, lines are drawn amongst the X-Men, led by Professor Charles Xavier, and the Brotherhood, a band of powerful mutants organized under Xavier's former ally, Magneto.",NULL
36669,"Die Another Day",133,2002-11-17,English,5.60,257,"The ever-daring James Bond taking on a North Korean leader who undergoes DNA replacement procedures that allow him to assume different identities. American agent Jinx Johnson assists Bond in thwarting the villain's plans to exploit a satellite that is powered by solar energy.",NULL
37165,"The Truman Show",103,1998-06-04,English,6.90,610,"Truman Burbank is the star of ""The Truman Show"", a 24-hour-a-day ""reality"" TV show that broadcasts every aspect of his life -- live and in color -- without his knowledge. His entire life has been an unending soap opera for consumption by the rest of the world. And everyone he knows--including his wife and his best friend -- is really an actor, paid to be part of his life.",NULL
37233,"The Firm",154,1993-06-30,English,6.70,46,"Mitch McDeere is a young man with a promising future in Law. About to sit his Bar exam, he is approached by 'The Firm' and made an offer he doesn't refuse. Seduced by the money and gifts showered on him, he is totally oblivious to the more sinister side of his company. Then, two Associates are murdered. The FBI contact him, asking him for information and suddenly his life is ruined. He has a choice - work with the FBI, or stay with the Firm. Either way he will lose his life as he knows it. Mitch figures the only way out is to follow his own plan...",NULL
37632,"The Order",89,2001-12-13,English,6.00,4,"When Rudy, an artifacts smuggler, goes to Jerusalem to rescue his kidnapped archeologist father, he faces deportation by a scheming police chief. Now, to find his dad and recover a sacred scroll, he'll have to outwit officials and a ruthless sect. With the help of a beautiful Israeli cop, Rudy battles a faction of religious zealots determined to see a holy war at all costs.",NULL
37724,Skyfall,143,2012-11-10,English,6.50,3781,"When Bond's latest assignment goes gravely wrong and agents around the world are exposed, MI6 is attacked forcing M to relocate the agency. These events cause her authority and position to be challenged by Gareth Mallory (Ralph Fiennes), the new Chairman of the Intelligence and Security Committee. With MI6 now compromised from both inside and out, M is left with one ally she can trust: Bond. 007 takes to the shadows - aided only by field agent, Eve (Naomie Harris) - following a trail to the mysterious Silva (Javier Bardem), whose lethal and hidden motives have yet to reveal themselves.",NULL
38055,Megamind,95,2010-11-04,English,6.30,446,"Bumbling supervillain Megamind finally defeats his nemesis, the superhero Metro Man. But without a hero, he loses all purpose and must find new meaning to his life.",NULL
38356,"Transformers: Dark of the Moon",154,2011-06-28,English,6.20,1446,"Sam Witwicky takes his first tenuous steps into adulthood while remaining a reluctant human ally of Autobot-leader Optimus Prime. The film centers around the space race between the USSR and the USA, suggesting there was a hidden Transformers role in it all that remains one of the planet's most dangerous secrets.",NULL
38365,"Grown Ups",102,2010-06-24,English,6.00,520,"After their high school basketball coach passes away, five good friends and former teammates reunite for a Fourth of July holiday weekend.",NULL
39514,RED,111,2010-10-14,English,6.30,1198,"When his peaceful life is threatened by a high-tech assassin, former black-ops agent Frank Moses reassembles his old team in a last ditch effort to survive and uncover his assailants.",NULL
39928,"H6: Diario de un asesino",92,2005-01-01,Español,5.00,1,"H6 tells the story of Antonio Frau, a serial killer set free after serving 25 years in jail for the violent murder of his girlfriend. After inheriting and old motel from a relative he never knew, he sees this as a signal and takes to his holy task of relieving the grief of those who have lost the will to live. He takes his victims to room Number 6 in the motel where he 'purifies' them, while, at the same time, continues his everyday life next to his wife. A mistake leads to his arrest, and his plan to become rich and famous takes relevance.",NULL
41154,"Men in Black 3",106,2012-05-25,English,6.00,1785,"Agents J (Will Smith) and K (Tommy Lee Jones) are back...in time. J has seen some inexplicable things in his 15 years with the Men in Black, but nothing, not even aliens, perplexes him as much as his wry, reticent partner. But when K's life and the fate of the planet are put at stake, Agent J will have to travel back in time to put things right. J discovers that there are secrets to the universe that K never told him - secrets that will reveal themselves as he teams up with the young Agent K (Josh Brolin) to save his partner, the agency, and the future of humankind.",NULL
41233,"Step Up 3D",NULL,2010-08-26,NULL,6.50,71,NULL,NULL
41283,Faster,98,2010-11-23,English,6.20,131,"Driver (Dwayne Johnson) has spent the last 10 years in prison planning revenge for the murder of his brother. Now that Driver is free to carry out his deadly plan only two men stand in his way- Billy Bob Thornton plays a veteran cop and Oliver Jackson-Cohen, a crazy hitman. With those two close on his trail, Driver races to carry out his mission as the mystery surrounding his brothers murder deepens.",NULL
41602,"The Necessary Death of Charlie Countryman",108,2013-11-15,English,7.60,38,"While traveling abroad, a guy falls for a Romanian beauty whose unreachable heart has its origins in her violent, charismatic ex.",NULL
42189,"Kevin Hart: Seriously Funny",72,2010-07-20,English,8.30,9,"Fresh off the heels of appearing in movies like Superhero Movie and The 40 Year-Old Virgin, fast-talking comedian Kevin Hart stars in his second live stand-up performance in Cleveland, Ohio, where he makes fun of everything and everybody - especially himself.",NULL
44683,"Tinker Bell and the Great Fairy Rescue",76,2010-08-31,English,6.00,24,"During a summer stay on the mainland, TinkerBell is accidentally discovered while investigating a little girl's fairy house. As the other fairies, led by the brash Vidia, launch a daring rescue in the middle of a fierce storm, Tink develops a special bond with the lonely, little girl. Determined to mend the girl's relationship with her distant father, Tink turns away her rescuers in order to help her new human friend risking her own safety and the future of fairykind.",NULL
